id,concept:name,time:timestamp
352,Client accepted by story,2019-09-20 13:06:08.688421
352,Underraiter check,2019-09-21 13:06:08.688421
352,Client rejected by underwriter,2019-09-21 13:06:08.688421
352,Client rejected,2019-09-22 13:06:08.688421
352,Answer done,2019-09-23 13:06:08.688421
353,Client in case,2019-09-18 13:06:08.707309
353,Cred story in check,2019-09-19 13:06:08.707309
353,Client accepted by story,2019-09-20 13:06:08.707309
353,Underraiter check,2019-09-21 13:06:08.707309
353,Client accepted by underwriter,2019-09-21 13:06:08.707309
353,Client accepted,2019-09-22 13:06:08.707309
353,Answer done,2019-09-23 13:06:08.707309
354,Client in case,2019-09-18 13:06:08.729357
354,Cred story in check,2019-09-19 13:06:08.729357
354,Client accepted by story,2019-09-20 13:06:08.729357
354,Underraiter check,2019-09-21 13:06:08.729357
354,Client accepted by underwriter,2019-09-21 13:06:08.729357
354,Client accepted,2019-09-22 13:06:08.729357
354,Something wrong on stage ANSWER,2019-09-22 13:06:08.729357
354,Answer done,2019-09-23 13:06:08.729357
355,Client in case,2019-09-18 13:06:08.752499
355,Cred story in check,2019-09-19 13:06:08.752499
355,Client accepted by story,2019-09-20 13:06:08.752499
355,Underraiter check,2019-09-21 13:06:08.752499
355,Client accepted by underwriter,2019-09-21 13:06:08.752499
355,Client accepted,2019-09-22 13:06:08.752499
355,Answer done,2019-09-23 13:06:08.752499
356,Client in case,2019-09-18 13:06:08.773011
356,Cred story in check,2019-09-19 13:06:08.773011
356,Client accepted by story,2019-09-20 13:06:08.773011
356,Underraiter check,2019-09-21 13:06:08.773011
356,Client accepted by underwriter,2019-09-21 13:06:08.773011
356,Client accepted,2019-09-22 13:06:08.773011
356,Answer done,2019-09-23 13:06:08.773011
357,Client in case,2019-09-18 13:06:08.795016
357,Cred story in check,2019-09-19 13:06:08.795016
357,Client rejected by story,2019-09-20 13:06:08.795016
357,Client rejected,2019-09-22 13:06:08.795016
357,Answer done,2019-09-23 13:06:08.795016
358,Client in case,2019-09-18 13:06:08.808814
358,Cred story in check,2019-09-19 13:06:08.808814
358,Client accepted by story,2019-09-20 13:06:08.808814
358,Underraiter check,2019-09-21 13:06:08.808814
358,Client accepted by underwriter,2019-09-21 13:06:08.808814
358,Client accepted,2019-09-22 13:06:08.808814
358,Answer done,2019-09-23 13:06:08.808814
359,Client in case,2019-09-18 13:06:08.830547
359,Cred story in check,2019-09-19 13:06:08.830547
359,Client accepted by story,2019-09-20 13:06:08.830547
359,Underraiter check,2019-09-21 13:06:08.830547
359,Client accepted by underwriter,2019-09-21 13:06:08.830547
359,Client accepted,2019-09-22 13:06:08.830547
359,Answer done,2019-09-23 13:06:08.830547
360,Client in case,2019-09-18 13:06:08.849536
360,Cred story in check,2019-09-19 13:06:08.849536
360,Client accepted by story,2019-09-20 13:06:08.849536
360,Underraiter check,2019-09-21 13:06:08.849536
360,Client accepted by underwriter,2019-09-21 13:06:08.849536
360,Client accepted,2019-09-22 13:06:08.849536
360,Answer done,2019-09-23 13:06:08.849536
361,Client in case,2019-09-18 13:06:08.868677
361,Cred story in check,2019-09-19 13:06:08.868677
361,Client accepted by story,2019-09-20 13:06:08.868677
361,Underraiter check,2019-09-21 13:06:08.868677
361,Client accepted by underwriter,2019-09-21 13:06:08.868677
361,Client accepted,2019-09-22 13:06:08.868677
361,Answer done,2019-09-23 13:06:08.868677
362,Client in case,2019-09-18 13:06:08.890773
362,Cred story in check,2019-09-19 13:06:08.890773
362,Client accepted by story,2019-09-20 13:06:08.890773
362,Underraiter check,2019-09-21 13:06:08.890773
362,Client rejected by underwriter,2019-09-21 13:06:08.890773
362,Client rejected,2019-09-22 13:06:08.890773
362,Answer done,2019-09-23 13:06:08.890773
363,Client in case,2019-09-18 13:06:08.909607
363,Cred story in check,2019-09-19 13:06:08.909607
363,Client accepted by story,2019-09-20 13:06:08.909607
363,Underraiter check,2019-09-21 13:06:08.909607
363,Client accepted by underwriter,2019-09-21 13:06:08.909607
363,Client accepted,2019-09-22 13:06:08.909607
363,Answer done,2019-09-23 13:06:08.909607
364,Client in case,2019-09-18 13:06:08.928489
364,Cred story in check,2019-09-19 13:06:08.928489
364,Client accepted by story,2019-09-20 13:06:08.928489
364,Underraiter check,2019-09-21 13:06:08.928489
364,Client accepted by underwriter,2019-09-21 13:06:08.928489
364,Client accepted,2019-09-22 13:06:08.928489
364,Answer done,2019-09-23 13:06:08.928489
365,Client in case,2019-09-18 13:06:08.947264
365,Cred story in check,2019-09-19 13:06:08.947264
365,Client accepted by story,2019-09-20 13:06:08.947264
365,Underraiter check,2019-09-21 13:06:08.947264
365,Client accepted by underwriter,2019-09-21 13:06:08.947264
365,Client accepted,2019-09-22 13:06:08.947264
365,Answer done,2019-09-23 13:06:08.947264
366,Client in case,2019-09-18 13:06:08.967984
366,Cred story in check,2019-09-19 13:06:08.967984
366,Client accepted by story,2019-09-20 13:06:08.967984
366,Underraiter check,2019-09-21 13:06:08.967984
366,Client accepted by underwriter,2019-09-21 13:06:08.967984
366,Client accepted,2019-09-22 13:06:08.967984
366,Answer done,2019-09-23 13:06:08.967984
367,Client in case,2019-09-18 13:06:08.990319
367,Cred story in check,2019-09-19 13:06:08.990319
367,Client accepted by story,2019-09-20 13:06:08.990319
367,Underraiter check,2019-09-21 13:06:08.990319
367,Client rejected by underwriter,2019-09-21 13:06:08.990319
367,Client rejected,2019-09-22 13:06:08.990319
367,Answer done,2019-09-23 13:06:08.990319
368,Client in case,2019-09-18 13:06:09.009285
368,Cred story in check,2019-09-19 13:06:09.009285
368,Client accepted by story,2019-09-20 13:06:09.009285
368,Underraiter check,2019-09-21 13:06:09.009285
368,Client rejected by underwriter,2019-09-21 13:06:09.009285
368,Client rejected,2019-09-22 13:06:09.009285
368,Answer done,2019-09-23 13:06:09.009285
369,Client in case,2019-09-18 13:06:09.028250
369,Cred story in check,2019-09-19 13:06:09.028250
369,Client accepted by story,2019-09-20 13:06:09.028250
369,Underraiter check,2019-09-21 13:06:09.028250
369,Client accepted by underwriter,2019-09-21 13:06:09.028250
369,Client accepted,2019-09-22 13:06:09.028250
369,Answer done,2019-09-23 13:06:09.028250
370,Client in case,2019-09-18 13:06:09.047121
370,Cred story in check,2019-09-19 13:06:09.047121
370,Client rejected by story,2019-09-20 13:06:09.047121
370,Client rejected,2019-09-22 13:06:09.047121
370,Answer done,2019-09-23 13:06:09.047121
371,Client in case,2019-09-18 13:06:09.060556
371,Cred story in check,2019-09-19 13:06:09.060556
371,Client accepted by story,2019-09-20 13:06:09.060556
371,Underraiter check,2019-09-21 13:06:09.060556
371,Client accepted by underwriter,2019-09-21 13:06:09.060556
371,Client accepted,2019-09-22 13:06:09.060556
371,Answer done,2019-09-23 13:06:09.060556
372,Client in case,2019-09-18 13:06:09.079636
372,Cred story in check,2019-09-19 13:06:09.079636
372,Client accepted by story,2019-09-20 13:06:09.079636
372,Underraiter check,2019-09-21 13:06:09.079636
372,Client accepted by underwriter,2019-09-21 13:06:09.079636
372,Client accepted,2019-09-22 13:06:09.079636
372,Answer done,2019-09-23 13:06:09.079636
373,Client in case,2019-09-18 13:06:09.098646
373,Cred story in check,2019-09-19 13:06:09.098646
373,Client accepted by story,2019-09-20 13:06:09.098646
373,Underraiter check,2019-09-21 13:06:09.098646
373,Client accepted by underwriter,2019-09-21 13:06:09.098646
373,Client accepted,2019-09-22 13:06:09.098646
373,Answer done,2019-09-23 13:06:09.098646
374,Client in case,2019-09-18 13:06:09.118323
374,Cred story in check,2019-09-19 13:06:09.118323
374,Client accepted by story,2019-09-20 13:06:09.118323
374,Underraiter check,2019-09-21 13:06:09.118323
374,Client accepted by underwriter,2019-09-21 13:06:09.118323
374,Client accepted,2019-09-22 13:06:09.118323
374,Answer done,2019-09-23 13:06:09.118323
375,Client in case,2019-09-18 13:06:09.138124
375,Cred story in check,2019-09-19 13:06:09.138124
375,Client accepted by story,2019-09-20 13:06:09.138124
375,Underraiter check,2019-09-21 13:06:09.138124
375,Client rejected by underwriter,2019-09-21 13:06:09.138124
375,Client rejected,2019-09-22 13:06:09.138124
375,Answer done,2019-09-23 13:06:09.138124
376,Client in case,2019-09-18 13:06:09.157242
376,Cred story in check,2019-09-19 13:06:09.157242
376,Client accepted by story,2019-09-20 13:06:09.157242
376,Underraiter check,2019-09-21 13:06:09.157242
376,Client accepted by underwriter,2019-09-21 13:06:09.157242
376,Client accepted,2019-09-22 13:06:09.157242
376,Answer done,2019-09-23 13:06:09.157242
377,Client in case,2019-09-18 13:06:09.176706
377,Cred story in check,2019-09-19 13:06:09.176706
377,Client accepted by story,2019-09-20 13:06:09.176706
377,Underraiter check,2019-09-21 13:06:09.176706
377,Client rejected by underwriter,2019-09-21 13:06:09.176706
377,Client rejected,2019-09-22 13:06:09.176706
377,Answer done,2019-09-23 13:06:09.176706
378,Client in case,2019-09-18 13:06:09.195792
378,Cred story in check,2019-09-19 13:06:09.195792
378,Client accepted by story,2019-09-20 13:06:09.195792
378,Underraiter check,2019-09-21 13:06:09.195792
378,Client accepted by underwriter,2019-09-21 13:06:09.195792
378,Client accepted,2019-09-22 13:06:09.195792
378,Answer done,2019-09-23 13:06:09.195792
379,Client in case,2019-09-18 13:06:09.214794
379,Cred story in check,2019-09-19 13:06:09.214794
379,Client accepted by story,2019-09-20 13:06:09.214794
379,Underraiter check,2019-09-21 13:06:09.214794
379,Client accepted by underwriter,2019-09-21 13:06:09.214794
379,Client accepted,2019-09-22 13:06:09.214794
379,Answer done,2019-09-23 13:06:09.214794
380,Client in case,2019-09-18 13:06:09.233701
380,Cred story in check,2019-09-19 13:06:09.233701
380,Client accepted by story,2019-09-20 13:06:09.233701
380,Underraiter check,2019-09-21 13:06:09.233701
380,Client accepted by underwriter,2019-09-21 13:06:09.233701
380,Client accepted,2019-09-22 13:06:09.233701
380,Answer done,2019-09-23 13:06:09.233701
381,Client in case,2019-09-18 13:06:09.252631
381,Cred story in check,2019-09-19 13:06:09.252631
381,Client accepted by story,2019-09-20 13:06:09.252631
381,Underraiter check,2019-09-21 13:06:09.252631
381,Client accepted by underwriter,2019-09-21 13:06:09.252631
381,Client accepted,2019-09-22 13:06:09.252631
381,Answer done,2019-09-23 13:06:09.252631
382,Client in case,2019-09-18 13:06:09.271503
382,Cred story in check,2019-09-19 13:06:09.271503
382,Client accepted by story,2019-09-20 13:06:09.271503
382,Underraiter check,2019-09-21 13:06:09.271503
382,Client accepted by underwriter,2019-09-21 13:06:09.271503
382,Client accepted,2019-09-22 13:06:09.271503
382,Answer done,2019-09-23 13:06:09.271503
383,Client in case,2019-09-18 13:06:09.294123
383,Cred story in check,2019-09-19 13:06:09.294123
383,Client accepted by story,2019-09-20 13:06:09.294123
383,Underraiter check,2019-09-21 13:06:09.294123
383,Client accepted by underwriter,2019-09-21 13:06:09.294123
383,Client accepted,2019-09-22 13:06:09.294123
383,Answer done,2019-09-23 13:06:09.294123
384,Client in case,2019-09-18 13:06:09.314191
384,Cred story in check,2019-09-19 13:06:09.314191
384,Client accepted by story,2019-09-20 13:06:09.314191
384,Underraiter check,2019-09-21 13:06:09.314191
384,Client accepted by underwriter,2019-09-21 13:06:09.314191
384,Client accepted,2019-09-22 13:06:09.314191
384,Answer done,2019-09-23 13:06:09.314191
385,Client in case,2019-09-18 13:06:09.333333
385,Cred story in check,2019-09-19 13:06:09.333333
385,Client accepted by story,2019-09-20 13:06:09.333333
385,Underraiter check,2019-09-21 13:06:09.333333
385,Client accepted by underwriter,2019-09-21 13:06:09.333333
385,Client accepted,2019-09-22 13:06:09.333333
385,Answer done,2019-09-23 13:06:09.333333
386,Client in case,2019-09-18 13:06:09.352296
386,Cred story in check,2019-09-19 13:06:09.352296
386,Client rejected by story,2019-09-20 13:06:09.352296
386,Client rejected,2019-09-22 13:06:09.352296
386,Answer done,2019-09-23 13:06:09.352296
387,Client in case,2019-09-18 13:06:09.365920
387,Cred story in check,2019-09-19 13:06:09.365920
387,Client accepted by story,2019-09-20 13:06:09.365920
387,Underraiter check,2019-09-21 13:06:09.365920
387,Client accepted by underwriter,2019-09-21 13:06:09.365920
387,Client accepted,2019-09-22 13:06:09.365920
387,Answer done,2019-09-23 13:06:09.365920
388,Client in case,2019-09-18 13:06:09.385224
388,Cred story in check,2019-09-19 13:06:09.385224
388,Client accepted by story,2019-09-20 13:06:09.385224
388,Underraiter check,2019-09-21 13:06:09.385224
388,Client accepted by underwriter,2019-09-21 13:06:09.385224
388,Client accepted,2019-09-22 13:06:09.385224
388,Answer done,2019-09-23 13:06:09.385224
389,Client in case,2019-09-18 13:06:09.404429
389,Cred story in check,2019-09-19 13:06:09.404429
389,Client accepted by story,2019-09-20 13:06:09.404429
389,Underraiter check,2019-09-21 13:06:09.404429
389,Client accepted by underwriter,2019-09-21 13:06:09.404429
389,Client accepted,2019-09-22 13:06:09.404429
389,Answer done,2019-09-23 13:06:09.404429
390,Client in case,2019-09-18 13:06:09.423715
390,Cred story in check,2019-09-19 13:06:09.423715
390,Client accepted by story,2019-09-20 13:06:09.423715
390,Underraiter check,2019-09-21 13:06:09.423715
390,Client accepted by underwriter,2019-09-21 13:06:09.423715
390,Client accepted,2019-09-22 13:06:09.423715
390,Answer done,2019-09-23 13:06:09.423715
391,Client in case,2019-09-18 13:06:09.443035
391,Cred story in check,2019-09-19 13:06:09.443035
391,Client accepted by story,2019-09-20 13:06:09.443035
391,Underraiter check,2019-09-21 13:06:09.443035
391,Client rejected by underwriter,2019-09-21 13:06:09.443035
391,Client rejected,2019-09-22 13:06:09.443035
391,Answer done,2019-09-23 13:06:09.443035
392,Client in case,2019-09-18 13:06:09.465386
392,Cred story in check,2019-09-19 13:06:09.465386
392,Client accepted by story,2019-09-20 13:06:09.465386
392,Underraiter check,2019-09-21 13:06:09.465386
392,Client accepted by underwriter,2019-09-21 13:06:09.465386
392,Client accepted,2019-09-22 13:06:09.465386
392,Answer done,2019-09-23 13:06:09.465386
393,Client in case,2019-09-18 13:06:09.486933
393,Cred story in check,2019-09-19 13:06:09.486933
393,Client accepted by story,2019-09-20 13:06:09.486933
393,Something wrong on stage UNDER_CHECK,2019-09-21 13:06:09.486933
393,Underraiter check,2019-09-21 13:06:09.486933
393,Client accepted by underwriter,2019-09-21 13:06:09.486933
393,Client accepted,2019-09-22 13:06:09.486933
393,Answer done,2019-09-23 13:06:09.486933
394,Client in case,2019-09-18 13:06:09.512526
394,Cred story in check,2019-09-19 13:06:09.512526
394,Client accepted by story,2019-09-20 13:06:09.512526
394,Underraiter check,2019-09-21 13:06:09.512526
394,Client rejected by underwriter,2019-09-21 13:06:09.512526
394,Client rejected,2019-09-22 13:06:09.512526
394,Answer done,2019-09-23 13:06:09.512526
395,Client in case,2019-09-18 13:06:09.531710
395,Cred story in check,2019-09-19 13:06:09.531710
395,Client accepted by story,2019-09-20 13:06:09.531710
395,Underraiter check,2019-09-21 13:06:09.531710
395,Client accepted by underwriter,2019-09-21 13:06:09.531710
395,Client accepted,2019-09-22 13:06:09.531710
395,Answer done,2019-09-23 13:06:09.531710
396,Client in case,2019-09-18 13:06:09.550847
396,Cred story in check,2019-09-19 13:06:09.550847
396,Client accepted by story,2019-09-20 13:06:09.550847
396,Underraiter check,2019-09-21 13:06:09.550847
396,Client accepted by underwriter,2019-09-21 13:06:09.550847
396,Client accepted,2019-09-22 13:06:09.550847
396,Answer done,2019-09-23 13:06:09.550847
397,Client in case,2019-09-18 13:06:09.570049
397,Cred story in check,2019-09-19 13:06:09.570049
397,Client rejected by story,2019-09-20 13:06:09.570049
397,Client rejected,2019-09-22 13:06:09.570049
397,Answer done,2019-09-23 13:06:09.570049
398,Client in case,2019-09-18 13:06:09.583894
398,Cred story in check,2019-09-19 13:06:09.583894
398,Client accepted by story,2019-09-20 13:06:09.583894
398,Underraiter check,2019-09-21 13:06:09.583894
398,Client accepted by underwriter,2019-09-21 13:06:09.583894
398,Client accepted,2019-09-22 13:06:09.583894
398,Answer done,2019-09-23 13:06:09.583894
399,Client in case,2019-09-18 13:06:09.603058
399,Cred story in check,2019-09-19 13:06:09.603058
399,Client rejected by story,2019-09-20 13:06:09.603058
399,Client rejected,2019-09-22 13:06:09.603058
399,Answer done,2019-09-23 13:06:09.603058
400,Client in case,2019-09-18 13:06:09.617122
400,Cred story in check,2019-09-19 13:06:09.617122
400,Client accepted by story,2019-09-20 13:06:09.617122
400,Underraiter check,2019-09-21 13:06:09.617122
400,Client accepted by underwriter,2019-09-21 13:06:09.617122
400,Client accepted,2019-09-22 13:06:09.617122
400,Answer done,2019-09-23 13:06:09.617122
